campaign,year,page,platform,media_type,category_l0,category_l1,category_l2,url,content,cost_nzd,views,hours,engagement,description_json,duration_seconds
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/1057844382672773/videos/972759880838927,a rollercoaster of emotions! 🎢 take a deeper look into the highs and lows of the 2023 season in the second episode of in their own words 2 live now on nzr+ and from 7pm nzt on #allblacks youtube! stream free on nzr+ now: https://app.nzrplus.com/home watch episode 2 on youtube: https://bit.ly/itow2-ep2,,74151.0,75.8821,1054.0,"{""play_by_play"": ""A promotional trailer opens with All Blacks players running onto the field as a voiceover says, 'The more pressure that came externally, the tighter we got.' Text on screen reads 'A STORY OF RESILIENCE'. Footage shows players helping with cyclone clean-up efforts while Beauden Barrett notes in an interview, 'The region had been through a lot of devastation.' Text transitions to 'A COUNTRY UNITED' as Ian Foster and Aaron Smith talk about strengthening connections with New Zealand and playing for the last time on home soil before a major tournament. The video concludes with a promo screen for the 'All Blacks In Their Own Words' series streaming on NZR+."", ""content_theme"": [""player story"", ""challenges""], ""format_access"": [""promotion"", ""interview"", ""montage""], ""people"": [""all blacks"", ""beauden barrett"", ""ian foster"", ""aaron smith"", ""brodie retallick"", ""rieko ioane""], ""brands"": [""nzr+"", ""adidas"", ""ineos"", ""altrad""], ""event"": [""all blacks""], ""tone"": [""pride"", ""solemn""], ""context"": [""off-season""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""song""]}",15.062625
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/1057844382672773/videos/444616998540841,a sold out eden park! bring it on 😍,,125559.0,128.0713,5986.0,"{""play_by_play"": ""An animated game day graphic advertises an upcoming match between the All Blacks and England at Eden Park in Auckland, New Zealand, displaying prominent male All Blacks players."", ""content_theme"": [""rivalry""], ""format_access"": [""announcement"", ""promotion""], ""people"": [""all blacks rugby team"", ""england rugby team""], ""brands"": [""adidas"", ""altrad""], ""event"": [""all blacks""], ""tone"": [""excitement"", ""pride""], ""context"": [""match day"", ""pre-match""], ""overall_team"": [""men""], ""audio_format"": [""none""]}",7.723958333333333
Organic | Website,2025,All Blacks,FB,Short Video,Social,Ticketing,All,https://www.facebook.com/1057844382672773/videos/2073579916396205,all blacks v ireland tickets are on sale now! grab your seat here ➡️ https://bit.ly/abvire2025 november 1st. chicago. see you there 🖤,,159387.0,158.0023,1982.0,"{""play_by_play"": ""A green screen reaction video overlay of a man in a suit excitedly reacting to an announcement graphic for the All Blacks vs Ireland rematch in Chicago, Soldier Field, November 2025. Voiceover: \""Oh, I've been waiting for this. Oh boy, I've been waiting for this! What's up...\"""", ""content_theme"": [""rivalry""], ""format_access"": [""announcement"", ""promotion"", ""reaction""], ""people"": [""all blacks"", ""ireland rugby team""], ""brands"": [""altrad"", ""adidas""], ""event"": [""all blacks""], ""tone"": [""excitement"", ""humour"", ""lighthearted""], ""context"": [""announcement""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",6.443958333333334
Organic | Website,2024,All Blacks,FB,Short Video,Sponsored,Tudor,Tudor Daring Play,https://www.facebook.com/1057844382672773/videos/2300786626946445,all heart from cortez ratima 🫡 ⌚️ tudor watch daring play #allblacks #bledisloecup #daringplay,,983237.0,2105.0432,14501.0,"{""play_by_play"": ""Commentator: Front rows pop up, but Australia have got it. Koroibete launches himself. Oh, good tackle made by Ratima. Koroibete is a hard runner and he does not back off. And Cortez Ratima has just launched at him.\n\nDuring a rugby match between Australia and New Zealand, an Australian player receives a pass and runs forward into the defense before being tackled hard by New Zealand's Cortez Ratima. Slow-motion replay angles highlight the heavy physical impact of the tackle."", ""content_theme"": [""tackle"", ""run"", ""rugby_skills""], ""format_access"": [""highlight""], ""people"": [""cortez ratima"", ""marika koroibete"", ""australia rugby team"", ""all blacks""], ""brands"": [""santos"", ""tudor"", ""ihg""], ""event"": [""trc"", ""all blacks""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",13.747619047619047
Organic | Website,2024,All Blacks,FB,Short Video,Premium,Original,Together We Walk,https://www.facebook.com/1057844382672773/videos/1571900793436775,always lock your phone at the gym 😂 episode 6 of together we walk is out now! watch here ➡️ get.nzrplus.com/ #allblacks #togetherwewalk,,101043.0,201.5122,818.0,"{""play_by_play"": ""Text on screen reads 'Trending prank in the All Blacks: Going live on each others Instagram accounts'. Inside a gym, male All Blacks players prank each other by setting up live streams on their teammates' phones without them knowing. A player talks into the phone camera while another poses, asking 'Are we live?'. Later, text on screen identifies 'Latest victim: Anton Lienert-Brown', showing him walking over to pick up his phone from the gym counter, realizing he is live on Instagram, and walking away laughing."", ""content_theme"": [""non rugby related""], ""format_access"": [""behind-the-scenes"", ""candid clip""], ""people"": [""all blacks"", ""anton lienert-brown""], ""brands"": [""adidas"", ""ineos"", ""all blacks""], ""event"": [""all blacks""], ""tone"": [""humour"", ""lighthearted""], ""context"": [""gym""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",24.75387755102041
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/1057844382672773/videos/1548475679418059,ardie savea’s first test try!,,1892135.0,5330.0893,24370.0,"{""play_by_play"": ""During an international match between the All Blacks and Wales, Brodie Retallick executes a clever flick pass to Waisake Naholo. Naholo powers through a tackle before offloading to TJ Perenara, who passes to Ardie Savea. Savea accelerates past the Welsh defense and dives over the try line to score."", ""content_theme"": [""try"", ""run"", ""rugby_skills""], ""format_access"": [""highlight""], ""people"": [""ardie savea"", ""brodie retallick"", ""waisake naholo"", ""tj perenara"", ""all blacks"", ""wales rugby team""], ""brands"": [""ford"", ""aig"", ""steinlager""], ""event"": [""all blacks"", ""steinlager series""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",18.57736961451247
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/1057844382672773/videos/872114061471399,back to the garden 😈☝🏼 final seats: https://bit.ly/4fidk8v,,60735.0,54.0313,2491.0,"{""play_by_play"": ""A promotional poster graphics displaying match day details for the rugby match between the All Blacks and Los Pumas on Saturday 17 August at Eden Park, Auckland."", ""content_theme"": [""rivalry""], ""format_access"": [""promotion"", ""announcement""], ""people"": [""all blacks"", ""los pumas""], ""brands"": [""lipovitan d"", ""altrad"", ""adidas""], ""event"": [""trc""], ""tone"": [""excitement""], ""context"": [""match day"", ""pre-match""], ""overall_team"": [""men""], ""audio_format"": [""none""]}",7.434
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/1057844382672773/videos/1561700867723852,battles at eden park never disappoint 😤 re-live some of the best moments from our 2008 clash with england for free on nzr+ 👉https://app.nzrplus.com/video/500906 #allblacks,,142733.0,582.0089,3144.0,"{""play_by_play"": ""A sequence of match highlights showing the All Blacks scoring tries against England: First, Dan Carter puts in a clever chip kick over the English defense for Conrad Smith to chase down and score. Next, off a scrum, Andrew Ellis passes to Dan Carter, who cuts through the defense to score. In the third play, Ma'a Nonu busts through tackles and throws a brilliant pass to Mils Muliaina to score down the sideline. Finally, quick hands from Carter and Nonu set up Sitiveni Sivivatu to score easily in the corner."", ""content_theme"": [""try"", ""kick"", ""run"", ""celebration"", ""rugby_skills""], ""format_access"": [""highlight"", ""archive""], ""people"": [""dan carter"", ""conrad smith"", ""andrew ellis"", ""ma'a nonu"", ""mils muliaina"", ""sitiveni sivivatu"", ""all blacks"", ""england rugby team""], ""brands"": [""adidas"", ""iveco"", ""dhl"", ""speight's"", ""nzr+""], ""event"": [""all blacks"", ""iveco series""], ""tone"": [""excitement"", ""nostalgia""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",58.41195833333333
Organic | Website,2024,All Blacks,FB,Short Video,Social,Ticketing,All Blacks,https://www.facebook.com/1057844382672773/videos/772162068416288,clutch conrad 😮‍💨 want to see more thrilling moments like this live? the upcoming steinlager ultra low carb series and lipovitan-d rugby championship is sure to be a showstopper! to find out more head to http://tickets.allblacks.com/ #allblacks,,351149.0,1411.5473,4603.0,"{""play_by_play"": ""Commentator: At 78, he'll be eligible to come back on the field. So they need to strike, and strike now the All Blacks to use the advantage. Now off the back goes Kaino. Snap back by Vito driving. Still there... Perenara, slings it wide. Quick hands! Try scored! Set up to be so dynamic, this is the finish of it. Beautiful hands from Ben Smith."", ""content_theme"": [""try"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""all blacks"", ""england rugby team"", ""ben smith"", ""jerome kaino"", ""tj perenara"", ""victor vito""], ""brands"": [""adidas"", ""steinlager"", ""ford"", ""aig""], ""event"": [""all blacks""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",37.03595833333333
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/1057844382672773/videos/1548014512455156,could never forget this moment 🔥israel dagg with the match winner in 2010 🙌 #allblacks #springboks,,982743.0,2326.6573,11486.0,"{""play_by_play"": ""Commentary: \""in the ruck, and they paid for it, as Nonu gets it. Now Ma'a Nonu! He's got Dagg! Israel Dagg! Oho! What a try! Ma'a Nonu sets it up, Israel Dagg scores the winner.\"" The All Blacks attack, with Ma'a Nonu breaking through the Springboks line before offloading to Israel Dagg who runs in down the wing to score a decisive try."", ""content_theme"": [""try"", ""run"", ""celebration""], ""format_access"": [""highlight"", ""archive""], ""people"": [""ma'a nonu"", ""israel dagg"", ""all blacks""], ""brands"": [""canterbury"", ""macsteel""], ""event"": [""trc"", ""all blacks""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",16.766213151927438
Organic | Website,2024,All Blacks,FB,Short Video,Sponsored,INEOS,All,https://www.facebook.com/1057844382672773/videos/7958026784324968,details 🤌🏼 we ready. #ineosperformance,,61902.0,124.2577,2921.0,"{""play_by_play"": ""All Blacks rugby players engage in intensive contact and tackle training drills on padded mats inside an empty stadium field. A coach observes and directs the players as they practice tackling technique and body contact, set to background music, concluding with the INEOS All Blacks partnership logo."", ""content_theme"": [""training"", ""tackle"", ""rugby_skills""], ""format_access"": [""behind-the-scenes"", ""promotion""], ""people"": [""all blacks rugby team""], ""brands"": [""ineos"", ""adidas""], ""event"": [""all blacks""], ""tone"": [""pride""], ""context"": [""pre-match""], ""overall_team"": [""men""], ""audio_format"": [""song"", ""ambient""]}",41.7015873015873
Organic | Website,2024,All Blacks,FB,Short Video,Sponsored,Altrad,All,https://www.facebook.com/1057844382672773/videos/2165924590534346,"do you remember seeing the haka for the first time? 🤩 meet adam, one of our #altradmegafans, who joined us in san diego to watch our historic match against fiji. everyone's journey to rugby is different, hear how adam's passion for the sport and the all blacks are being passed on to his family in episode 1 of megafans, available on our youtube 👉 https://bit.ly/4e0kg4y #allblacks",,68663.0,91.0918,1507.0,"{""play_by_play"": ""A speaker describes his first reaction to seeing the Haka: \""Then you get to see the Haka for the first time. What is this? Turn off my rock 'n' roll, turn off my music, turn off whatever. I'm like, what is this? You play it and you like, get the goosebumps, you're like, all right, there's something.\"" The interview is cut with footage of the All Blacks performing the Haka on the field."", ""content_theme"": [""haka"", ""player story""], ""format_access"": [""interview"", ""reaction""], ""people"": [""all blacks""], ""brands"": [""altrad"", ""adidas""], ""event"": [""all blacks""], ""tone"": [""excitement"", ""pride""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",11.393291666666666
